,marka,seri,model,paket,yil,fiyat,sira,paket_label,seri_label
1010,opel,astra,1.3-cdti,essentia-konfor,2011.111111111111,11.845827048676645,1,10,2
1011,opel,astra,1.3-cdti,ecoflex-cosmo,2011.0,11.8879382384223,1,11,2
1012,opel,astra,1.3-cdti,sport,2012.8461538461538,11.941462360646149,1,12,2
1013,opel,astra,1.3-cdti,edition-plus,2015.0,12.08954444723597,1,13,2
1014,opel,astra,1.4,gl,1995.5,10.73712694319655,1,1,3
1015,opel,astra,1.4,classic,2001.75,11.310380138432627,1,2,3
1016,opel,astra,1.4-t,enjoy,2011.0,11.755879486687116,1,1,4
1017,opel,astra,1.4-t,enjoy-plus,2011.0,11.775297421715827,1,2,4
1018,opel,astra,1.4-t,gtc-sport,2012.0,11.973531122949986,1,3,4
1019,opel,astra,1.4-t,sport,2013.1333333333334,12.013100572810686,1,4,4
1020,opel,astra,1.4-t,enjoy-active,2015.0,12.108830478343613,1,5,4
1021,opel,astra,1.4-t,cosmo,2014.5,12.112348273855295,1,6,4
1022,opel,astra,1.4-t,edition-plus,2019.2,12.206027643517555,1,7,4
1023,opel,astra,1.4-t,dynamic,2015.8,12.38212878217386,1,8,4
1024,opel,astra,1.4-t,excellence,2016.0,12.388398368982115,1,9,4
1025,opel,astra,1.4-t,gs-line,2020.0,12.513561021741964,1,10,4
1026,opel,astra,1.5-d,edition,2020.3333333333333,12.475148949164836,1,1,5
1027,opel,astra,1.5-d,gs-line,2020.0,12.587931300962664,1,2,5
1028,opel,astra,1.6,gls,1997.5,10.896586353074147,1,1,6
1029,opel,astra,1.6,gl,1997.8,11.154475921571073,1,2,6
1030,opel,astra,1.6,cd,1999.625,11.210073143878354,1,3,6
1031,opel,astra,1.6,comfort,2001.8333333333333,11.295947724135997,1,4,6
1032,opel,astra,1.6,elegance,2002.8181818181818,11.402005077384885,1,5,6
1033,opel,astra,1.6,enjoy-111-yil,2010.5,11.420012570304587,1,6,6
1034,opel,astra,1.6,gtc-sport,2005.0,11.426833665039982,1,7,6
1035,opel,astra,1.6,elegance-twinport,2004.2,11.429554725537322,1,8,6
1036,opel,astra,1.6,enjoy-twinport,2004.6666666666667,11.487617913343598,1,9,6
1037,opel,astra,1.6,classic,2006.0,11.502885230075814,1,10,6
1038,opel,astra,1.6,cosmo,2007.6666666666667,11.599112335481124,1,11,6
1039,opel,astra,1.6,enjoy,2007.3333333333333,11.600016328218194,1,12,6
1040,opel,astra,1.6,classic-twinport,2008.0,11.6195214844408,1,13,6
1041,opel,astra,1.6,enjoy-plus,2010.25,11.677549855807825,1,14,6
1042,opel,astra,1.6,sport,2010.5,11.701235040953623,1,15,6
1043,opel,astra,1.6,essentia,2012.4,11.707677772181546,1,16,6
1044,opel,astra,1.6,essentia-konfor,2012.142857142857,11.820417517632333,1,17,6
1045,opel,astra,1.6,business,2013.0,11.872353615355413,1,18,6
1046,opel,astra,1.6,edition,2014.888888888889,11.918397239722838,1,19,6
1047,opel,astra,1.6,edition-plus,2016.875,12.040400872613475,1,20,6
1048,opel,astra,1.6-cdti,business,2014.5,11.830474573969813,1,1,7
1049,opel,astra,1.6-cdti,edition,2014.0,11.951186847493476,1,2,7
1050,opel,astra,1.6-cdti,enjoy-active,2014.0,12.000889034243045,1,3,7
1051,opel,astra,1.6-cdti,design,2016.4666666666667,12.08954444723597,1,4,7
1052,opel,astra,1.6-cdti,elite,2016.6666666666667,12.114510931441727,1,5,7
1053,opel,astra,1.6-cdti,sport,2014.8125,12.126741362539082,1,6,7
1054,opel,astra,1.6-cdti,cosmo,2015.0,12.128116509451258,1,7,7
1055,opel,astra,1.6-cdti,dynamic,2016.25,12.143177315059887,1,8,7
1056,opel,astra,1.6-cdti,excellence,2018.0,12.407139845933042,1,9,7
1057,opel,astra,1.6-t,sport,2011.0,11.989165855127435,1,1,8
1058,opel,astra,2.0,coupe,2000.5,10.938319461205468,1,1,9
1059,opel,corsa,1.0,essentia,2004.0,11.156264806643742,1,1,1
1060,opel,corsa,1.2,swing,1999.6666666666667,10.96648993456911,1,1,2
1061,opel,corsa,1.2,comfort,2003.0,11.134603622683905,1,2,2
1062,opel,corsa,1.2,enjoy,2006.25,11.192756887819261,1,3,2
1063,opel,corsa,1.2,essentia,2008.625,11.354882695663319,1,4,2
1064,opel,corsa,1.2,silverline,2006.0,11.373674891823535,1,5,2
1065,opel,corsa,1.2,edition,2020.0,12.029746044194589,1,6,2
1066,opel,corsa,1.2,essential,2021.0,12.119674616173171,1,7,2
1067,opel,corsa,1.2-t,edition,2020.0,12.328294703023394,1,1,3
1068,opel,corsa,1.2-t,elegance,2020.0,12.392556361841777,1,2,3
1069,opel,corsa,1.2-t,ultimate,2020.5,12.516310789443292,1,3,3
1070,opel,corsa,1.2-twinport,enjoy,2005.0,11.537627833610571,1,1,4
1071,opel,corsa,1.2-twinport,essentia,2009.7619047619048,11.58525542883217,1,2,4
1072,opel,corsa,1.2-twinport,enjoy-111,2010.0,11.691080018519527,1,3,4
1073,opel,corsa,1.2-twinport,active,2014.0,11.77337250812753,1,4,4
1074,opel,corsa,1.3-cdti,cosmo,2004.5,10.866451483743237,1,1,5
1075,opel,corsa,1.3-cdti,essentia,2008.9473684210527,11.432264729895106,1,2,5
1076,opel,corsa,1.3-cdti,silverline,2006.0,11.451060699493427,1,3,5
1077,opel,corsa,1.3-cdti,enjoy,2007.9444444444443,11.453431687752504,1,4,5
1078,opel,corsa,1.3-cdti,active,2014.0,11.61503971721199,1,5,5
1079,opel,corsa,1.3-cdti,enjoy-111,2010.5,11.645460706991301,1,6,5
1080,opel,corsa,1.3-cdti,sport,2008.0,11.751950239425476,1,7,5
1081,opel,corsa,1.3-cdti,color-edition,2015.5,12.094318926633116,1,8,5
1082,opel,corsa,1.4,swing,1997.1666666666667,10.912704235137344,1,1,6
1083,opel,corsa,1.4,gls,1998.2,10.959557617938563,1,2,6
1084,opel,corsa,1.4,comfort,2001.0,11.002116507732017,1,3,6
1085,opel,corsa,1.4,100-yil,1999.0,11.119897691565697,1,4,6
1086,opel,corsa,1.4,silverline,2006.0,11.311433321100587,1,5,6
1087,opel,corsa,1.4,sport,2007.0,11.360368514481427,1,6,6
1088,opel,corsa,1.4,cosmo,2010.0,11.459007676978688,1,7,6
1089,opel,corsa,1.4,essentia,2015.25,11.950853754391229,1,8,6
1090,opel,corsa,1.4,enjoy,2014.8,11.992266613576142,1,9,6
1091,opel,corsa,1.4,color-edition,2015.0,12.078430554914974,1,10,6
1092,opel,corsa,1.4-twinport,enjoy,2007.7777777777778,11.56884255312859,1,1,7
1093,opel,corsa,1.4-twinport,enjoy-111,2010.5,11.71347809053471,1,2,7
1094,opel,corsa,1.4-twinport,essentia,2012.3333333333333,11.81849450519068,1,3,7
1095,opel,corsa,1.4-twinport,active,2013.5,11.863490183700772,1,4,7
1096,opel,corsa,1.7-dti-comfort,1,2003.0,10.968178372514751,1,1,8
1097,opel,insignia,1.4-t,edition-elegance,2012.5,12.065369202538626,1,1,1
1098,opel,insignia,1.5-d,exclusive,2021.0,13.23553438479199,1,1,2
1099,opel,insignia,1.6-cdti,edition,2016.0,12.165255859329688,1,1,3
1100,opel,insignia,1.6-cdti,elite,2016.0,12.283038316285214,1,2,3
1101,opel,insignia,1.6-cdti,design,2016.0,12.339609397901164,1,3,3
1102,opel,insignia,1.6-cdti,edition-elegance,2016.0,12.400363435585136,1,4,3
1103,opel,insignia,1.6-cdti,sport,2016.25,12.519790281172689,1,5,3
1104,opel,insignia,1.6-cdti,cosmo,2015.6666666666667,12.520887034998584,1,6,3
1105,opel,insignia,1.6-cdti,grand-sport-design,2017.5,12.523272239821111,1,7,3
1106,opel,insignia,1.6-cdti,grand-sport-enjoy,2017.5,12.566852335086594,1,8,3
1107,opel,insignia,1.6-cdti,grand-sport-excellence,2017.6666666666667,12.660205101016803,1,9,3
1108,opel,insignia,1.6-t,sports-tourer-cosmo,2010.0,11.782960235741939,1,1,4
1109,opel,insignia,1.6-t,edition,2009.5,11.893473954110839,1,2,4
1110,opel,insignia,1.6-t,edition-elegance,2011.6666666666667,12.04208793641979,1,3,4
1111,opel,insignia,1.6-t,cosmo,2011.6666666666667,12.195082741350028,1,4,4
1112,opel,insignia,2.0-cdti,edition,2011.5,11.913144312505844,1,1,5
1113,opel,insignia,2.0-cdti,edition-elegance-active,2012.0,11.930580844210711,1,2,5
1114,opel,insignia,2.0-cdti,edition-elegance,2013.3333333333333,12.184598722396833,1,3,5
1115,opel,insignia,2.0-cdti,cosmo,2013.2,12.310437165348775,1,4,5
1116,opel,insignia,2.0-t,cosmo,2016.0,12.301387370778713,1,1,6
1117,opel,insignia,2.8,opc,2014.0,12.628070334272698,1,1,7
1118,opel,kadett,1.3,gl,1982.0,10.596659732783579,1,1,1
1119,opel,kadett,1.6-d,1.6-d,1983.0,11.350418300109132,1,1,2
1120,opel,meriva,1.3-cdti,essentia,2006.0,11.682676678340282,1,1,1
1121,opel,meriva,1.6,cosmo,2005.0,11.274046255019954,1,1,2
1122,opel,meriva,1.6,essentia,2005.0,11.458223876921254,1,2,2
1123,opel,omega,2.0,cd,1996.6666666666667,11.12359449878062,1,1,1
1124,opel,omega,2.2,2.2,1990.0,10.645448706505872,1,1,2
1125,opel,tigra,1.6,1,1998.0,10.701939775617369,1,1,1
1126,opel,vectra,1.6,gl,1998.5,10.979966770262862,1,1,1
1127,opel,vectra,1.6,comfort,2003.9411764705883,11.461642696843066,1,2,1
1128,opel,vectra,1.6,elegance,2004.5,11.463163976934013,1,3,1
1129,opel,vectra,1.6,design-edition,2005.0,11.48247656671073,1,4,1
1130,opel,vectra,2.0,gl,1992.0,10.48766319656899,1,1,2
1131,opel,vectra,2.0,gls,1995.3333333333333,10.942013616092948,1,2,2
1132,opel,vectra,2.0,cd,1996.75,11.050401734919259,1,3,2
1133,opel,vectra,2.0-dti,comfort,2000.0,10.859018228147887,1,1,3
1134,opel,zafira,1.6,elegance,2004.0,11.385103457032141,1,1,1
1135,peugeot,106,gti,1,1998.5,11.322512404370464,1,1,1
1136,peugeot,106,quicksilver,1,2001.0,10.661977618146238,1,1,2
1137,peugeot,106,xr,1,1997.5,10.719964786723637,1,1,3
1138,peugeot,106,xs,1,1997.0,10.736418414365376,1,1,4
1139,peugeot,107,1.0,trendy,2007.0,11.258046118484,1,1,1
1140,peugeot,107,1.0,urban-move,2011.0,11.63956692643747,1,2,1
1141,peugeot,206,1.4,xt,2003.0,11.129072126221638,1,1,1
1142,peugeot,206,1.4,color-line,2001.0,11.13824656087758,1,2,1
1143,peugeot,206,1.4,xr,2000.0,11.156264806643742,1,3,1
1144,peugeot,206,1.4,x-design,2005.0,11.16235005285187,1,4,1
1145,peugeot,206,1.4,x-line,2004.3333333333333,11.225256725762893,1,5,1
1146,peugeot,206,1.4,comfort,2007.0,11.263194068746921,1,6,1
1147,peugeot,206,1.4-hdi,comfort,2004.0,10.768506042432708,1,1,2
1148,peugeot,206,1.4-hdi,x-line,2003.0,10.967620667216362,1,2,2
1149,peugeot,206,1.4-hdi,generation,2009.0,11.050905878263567,1,3,2
1150,peugeot,206,1.4-hdi,fever,2007.0,11.314486721293981,1,4,2
1151,peugeot,206,1.6,xs,2001.0,10.915767383405225,1,1,3
1152,peugeot,206,1.6,xt,2000.0,11.05881093278828,1,2,3
1153,peugeot,206,2.0,cc,2001.0,10.854199034612414,1,1,4
1154,peugeot,206,2.0,gti,2000.0,10.873236926223043,1,2,4
1155,peugeot,206,2.0,rc,2004.0,11.356283350762888,1,3,4
1156,peugeot,206-plus,1.4,urban-move,2012.0,11.19822841866684,1,1,1
1157,peugeot,206-plus,1.4,comfort,2010.0,11.475574252159447,1,2,1
1158,peugeot,206-plus,1.4-hdi,comfort,2010.4,11.344518647594766,1,1,2
1159,peugeot,207,1.4,millesim,2010.0,11.393589974879816,1,1,1
1160,peugeot,207,1.4,comfort,2009.5,11.453628761191972,1,2,1
1161,peugeot,207,1.4,trendy,2008.2857142857142,11.49273296168228,1,3,1
1162,peugeot,207,1.4-hdi,comfort,2008.6666666666667,11.356283350762888,1,1,2
1163,peugeot,207,1.4-hdi,premium,2006.6666666666667,11.434974734252892,1,2,2
1164,peugeot,207,1.4-hdi,envy,2011.0,11.448365610101092,1,3,2
1165,peugeot,207,1.4-hdi,trendy,2008.5454545454545,11.502885230075814,1,4,2
1166,peugeot,207,1.4-hdi,active,2011.0,11.630717389475995,1,5,2
1167,peugeot,207,1.4-vti,trendy,2009.0,11.691071265241249,1,1,3
1168,peugeot,207,1.6-hdi,premium,2006.5,11.447169519859486,1,1,4
1169,peugeot,207,1.6-hdi,dynamic,2009.0,11.652696102959753,1,2,4
1170,peugeot,207,1.6-hdi,feline,2009.0,11.674202123168433,1,3,4
1171,peugeot,207,1.6-thp,gt,2007.6666666666667,11.775297421715827,1,1,5
1172,peugeot,207,1.6-vti,premium,2008.0,11.650519842481769,1,1,6
1173,peugeot,207,1.6-vti,active,2011.0,11.74006900564972,1,2,6
1174,peugeot,208,1.0-vti,access,2013.0,11.703554089007538,1,1,1
1175,peugeot,208,1.2-puretech,access,2015.3333333333333,11.763691965388299,1,1,2
1176,peugeot,208,1.2-puretech,active,2015.3333333333333,11.849404844423074,1,2,2
1177,peugeot,208,1.2-puretech,prime,2021.0,12.455918435388101,1,3,2
1178,peugeot,208,1.2-puretech,allure-selection,2021.0,12.546113507028412,1,4,2
1179,peugeot,208,1.2-puretech,gt,2021.0,12.611541086966115,1,5,2
1180,peugeot,208,1.2-vti,access,2012.0,11.59451466851004,1,1,3
1181,peugeot,208,1.2-vti,active,2013.0,11.755879486687116,1,2,3
1182,peugeot,208,1.4-hdi,access,2013.5,11.550280121743954,1,1,4
1183,peugeot,208,1.4-hdi,active,2012.5,11.755502572406362,1,2,4
1184,peugeot,208,1.6-e-hdi,active,2016.0,11.995900476491865,1,1,5
1185,peugeot,208,1.6-hdi,active,2016.0,11.86710429621008,1,1,6
1186,peugeot,208,1.6-thp,gti,2014.0,11.862884910339652,1,1,7
1187,peugeot,208,1.6-vti,active,2012.0,11.916729193751726,1,1,8
1188,peugeot,301,1.2-puretech,active,2019.0,11.77337250812753,1,1,1
1189,peugeot,301,1.5-bluehdi,active,2019.2,11.981997410333292,1,1,2
1190,peugeot,301,1.6-bluehdi,active,2018.0,11.848332849122954,1,1,3
1191,peugeot,301,1.6-hdi,access,2014.5,11.578339344939582,1,1,4
1192,peugeot,301,1.6-hdi,active,2015.75,11.70146656362217,1,2,4
1193,peugeot,301,1.6-hdi,allure,2014.611111111111,11.713578517385983,1,3,4
1194,peugeot,306,1.6,xn,1998.0,10.747229096720554,1,1,1
1195,peugeot,306,1.6,platinum,2001.0,10.929758730421725,1,2,1
1196,peugeot,306,1.8,xt,2000.0,10.768506042432708,1,1,2
1197,peugeot,306,1.8,xr,1999.0,10.792042595191436,1,2,2
1198,peugeot,307,1.4,comfort,2007.0,11.134603622683905,1,1,1
1199,peugeot,307,1.4-hdi,xr,2004.3333333333333,11.320565693461432,1,1,2
1200,peugeot,307,1.6,xt,2003.5714285714287,11.289794413577894,1,1,3
1201,peugeot,307,1.6,pack,2004.0,11.434974734252892,1,2,3
1202,peugeot,307,1.6,xr,2003.0,11.49782197939291,1,3,3
1203,peugeot,307,1.6-hdi,comfort,2006.3333333333333,11.311433321100587,1,1,4
1204,peugeot,308,1.2-puretech,access,2014.0,11.904974309480183,1,1,1
1205,peugeot,308,1.2-puretech,allure,2015.0,12.066816325306588,1,2,1
1206,peugeot,308,1.2-puretech,style,2020.0,12.464587201678082,1,3,1
1207,peugeot,308,1.2-puretech,style-tech,2020.5,12.50600944577594,1,4,1
1208,peugeot,308,1.2-puretech,allure-sport,2020.0,12.611541086966115,1,5,1
1209,peugeot,308,1.5-bluehdi,style-tech,2021.0,12.502470376049185,1,1,2
1210,peugeot,308,1.5-bluehdi,style,2019.0,12.54254845357358,1,2,2
1211,peugeot,308,1.6-bluehdi,active,2017.0,12.201052540721728,1,1,3
1212,peugeot,308,1.6-bluehdi,allure,2015.0,12.421188057397055,1,2,3
1213,peugeot,308,1.6-e-hdi,access,2011.0,11.711784520403112,1,1,4
1214,peugeot,308,1.6-e-hdi,active,2012.0,11.91170829631447,1,2,4
1215,peugeot,308,1.6-e-hdi,allure,2014.0,11.944714374881176,1,3,4
1216,peugeot,308,1.6-hdi,comfort,2009.2,11.593281450853992,1,1,5
1217,peugeot,308,1.6-hdi,comfort-pack,2011.0,11.723930768327776,1,2,5
1218,peugeot,308,1.6-hdi,premium,2009.0,11.744045122410057,1,3,5
1219,peugeot,308,1.6-hdi,access,2013.5,11.810975774556368,1,4,5
1220,peugeot,308,1.6-hdi,active,2014.0,11.964007453736912,1,5,5
1221,peugeot,308,1.6-vti,comfort,2008.5,11.443635507530232,1,1,6
1222,peugeot,308,1.6-vti,premium,2008.5,11.58020026455211,1,2,6
1223,peugeot,308,1.6-vti,confort-pack,2010.5,11.729992222034902,1,3,6
1224,peugeot,405,1.6,gr,1990.0,10.221977646629885,1,1,1
1225,peugeot,406,2.0,st,2000.0,11.28666455975343,1,1,1
1226,peugeot,407,1.6-hdi,executive,2006.5,11.636754836653473,1,1,1
1227,peugeot,407,1.6-hdi,executive-black,2010.0,11.726026761206368,1,2,1
1228,peugeot,407,2.0-hdi,executive-premium,2005.0,11.813037464800539,1,1,2
1229,peugeot,508,1.5-bluehdi,prime,2020.0,12.781283341160998,1,1,1
1230,peugeot,508,1.5-bluehdi,allure,2019.75,12.941593814234935,1,2,1
1231,peugeot,508,1.5-bluehdi,gt-line,2020.0,13.091906231773164,1,3,1
1232,peugeot,508,1.6-bluehdi,active,2015.0,11.995357787034976,1,1,2
1233,peugeot,508,1.6-bluehdi,business,2016.5,12.240588386829273,1,2,2
1234,peugeot,508,1.6-bluehdi,allure,2015.0,12.323860125621126,1,3,2
1235,peugeot,508,1.6-e-hdi,active,2013.0,11.835016210489899,1,1,3
1236,peugeot,508,1.6-e-hdi,access,2013.8333333333333,11.96677876166795,1,2,3
1237,peugeot,508,1.6-e-hdi,allure,2012.0,12.100717685412471,1,3,3
1238,peugeot,508,1.6-puretech,prime,2020.0,12.834683971615659,1,1,4
1239,peugeot,508,1.6-puretech,gt-line,2020.0,13.081543466215237,1,2,4
1240,peugeot,508,1.6-vti,active,2011.0,11.58525542883217,1,1,5
1241,peugeot,508,1.6-vti,access,2011.0,11.91170829631447,1,2,5
1242,peugeot,508,2.0-hdi,allure,2011.0,12.013706813470414,1,1,6
1243,peugeot,607,2.7-hdi,titanium,2005.0,11.703554089007538,1,1,1
1244,peugeot,rcz,1.6-thp,evolution,2013.0,12.08954444723597,1,1,1
1245,peugeot,rcz,1.6-thp,yearling,2012.0,12.211065162153215,1,2,1
1246,porsche,718,cayman,1,2017.0,14.144815024531075,1,1,1
1247,porsche,911,carrera,1,2001.0,13.527829818844937,1,1,1
1248,porsche,911,carrera-4s,1,2008.3333333333333,13.805461232211272,1,1,2
1249,porsche,911,carrera-s,1,2012.0,13.997832114758229,1,1,3
1250,porsche,911,turbo-s,1,2020.0,15.176487111099874,1,1,4
1251,porsche,cayman,cayman,1,2013.0,13.598598798635953,1,1,1
1252,porsche,cayman,s,1,2020.0,14.51860856442677,1,1,2
1253,porsche,panamera,panamera-4,1,2014.3333333333333,13.598598798635953,1,1,1
1254,porsche,panamera,panamera-diesel,1,2012.1666666666667,13.864301674514206,1,1,2
1255,porsche,taycan,4s-cross-turismo,1,2021.0,14.751604309291395,1,1,1
1256,porsche,taycan,4s-performance-plus,1,2020.25,14.63525201541825,1,1,2
1257,proton,315,glsi,1,1999.0,10.691967639914864,1,1,1
1258,proton,420,td-gls,1,1998.0,10.434145214930487,1,1,1
1259,proton,waja,1.6,medium-line,2008.0,10.239995502805316,1,1,1
1260,renault,clio,0.9-sport-tourer,joy,2019.0,12.013706813470414,1,1,1
1261,renault,clio,0.9-tce,icon,2013.0,11.561725152903833,1,1,2
1262,renault,clio,0.9-tce,joy,2019.5,11.906313584483158,1,2,2
1263,renault,clio,1.0-sce,joy,2020.25,12.01508232266389,1,1,3
1264,renault,clio,1.0-tce,joy,2021.0,12.27463044357178,1,1,4
1265,renault,clio,1.0-tce,touch,2020.3076923076924,12.276069679344003,1,2,4
1266,renault,clio,1.0-tce,icon,2020.0,12.324920723852506,1,3,4
1267,renault,clio,1.0-tce,rs-line,2020.0,12.415121329251784,1,4,4
1268,renault,clio,1.2,dynamique,2004.0,11.194797930643736,1,1,5
1269,renault,clio,1.2,authentique,2005.5,11.231220932145195,1,2,5
1270,renault,clio,1.2,expression,2007.5,11.339748286880516,1,3,5
1271,renault,clio,1.2,extreme,2009.0,11.437059482223635,1,4,5
1272,renault,clio,1.2,joy,2015.0666666666666,11.726026761206368,1,5,5
1273,renault,clio,1.2,icon,2013.1666666666667,11.7545975803835,1,6,5
1274,renault,clio,1.2,turbo-icon,2013.0,11.87757552297847,1,7,5
1275,renault,clio,1.2,turbo-gt-line,2014.0,11.979805470779858,1,8,5
1276,renault,clio,1.2,turbo-touchrome,2017.0,12.034696963475044,1,9,5
1277,renault,clio,1.2,turbo-joy,2018.0,12.075400019877522,1,10,5
1278,renault,clio,1.2-sporttourer,joy,2014.0,11.669510322638445,1,1,6
1279,renault,clio,1.3-tce,touch,2020.0,12.310437165348775,1,1,7
1280,renault,clio,1.3-tce,icon,2020.0,12.38212878217386,1,2,7
1281,renault,clio,1.4,rt,1996.0,10.477316144080852,1,1,8
1282,renault,clio,1.4,rn,1998.0,10.768506042432708,1,2,8
1283,renault,clio,1.4,1.4,2001.0,10.887455624298198,1,3,8
1284,renault,clio,1.4,rna,2000.0,10.915499080851678,1,4,8
1285,renault,clio,1.4,rta,2000.1666666666667,11.04412360963415,1,5,8
1286,renault,clio,1.4,authentique,2004.5714285714287,11.093630159049829,1,6,8
1287,renault,clio,1.4,expression,2002.5,11.110090349842984,1,7,8
1288,renault,clio,1.4,rxt,2001.2,11.13824656087758,1,8,8
1289,renault,clio,1.4,alize,2004.5,11.19820496220082,1,9,8
1290,renault,clio,1.4,dynamique,2006.5,11.27472697342661,1,10,8
1291,renault,clio,1.4,extreme,2008.0,11.366814145751595,1,11,8
1292,renault,clio,1.4,privilege,2005.0,11.429554725537322,1,12,8
1293,renault,clio,1.4-grandtour,dynamique,2008.0,11.695255355062795,1,1,9
1294,renault,clio,1.5-dci,expression,2004.4,11.065407343905855,1,1,10
1295,renault,clio,1.5-dci,authentique,2006.7333333333333,11.184435286790631,1,2,10
1296,renault,clio,1.5-dci,alize,2006.0,11.245059091624615,1,3,10
1297,renault,clio,1.5-dci,extreme,2010.0,11.429554725537322,1,4,10
1298,renault,clio,1.5-dci,dynamique,2008.0,11.47697296478462,1,5,10
1299,renault,clio,1.5-dci,executive,2010.0,11.63956692643747,1,6,10
1300,renault,clio,1.5-dci,joy,2016.4444444444443,11.807450856115814,1,7,10
1301,renault,clio,1.5-dci,touch,2016.5,12.000744159592292,1,8,10
1302,renault,clio,1.5-dci,icon,2015.5238095238096,12.035438249059094,1,9,10
1303,renault,clio,1.5-dci-grandtour,authentique-edition,2011.0,11.356539802358494,1,1,11
1304,renault,clio,1.5-dci-grandtour,extreme,2011.0,11.688563255795982,1,2,11
1305,renault,clio,1.5-dci-sporttourer,joy,2015.3636363636363,11.80932691294063,1,1,12
1306,renault,clio,1.5-dci-sporttourer,icon,2014.6,11.92006250794935,1,2,12
1307,renault,clio,1.5-dci-sporttourer,touch,2017.5,12.006397497804013,1,3,12
1308,renault,clio,1.6,rxt,1999.5,10.9454475830047,1,1,13
1309,renault,clio,1.6,rte,1999.3333333333333,11.07946136717597,1,2,13
1310,renault,clio,1.6,dynamique,2003.6666666666667,11.182115355403518,1,3,13
1311,renault,clio,1.6,extreme,2011.0,11.596816144310951,1,4,13
1312,renault,fluence,1.5-dci,authentique,2010.0,11.635151947212842,1,1,1
1313,renault,fluence,1.5-dci,business,2011.4705882352941,11.63956692643747,1,2,1
1314,renault,fluence,1.5-dci,extreme,2011.0,11.653468656827847,1,3,1
1315,renault,fluence,1.5-dci,joy,2013.1666666666667,11.714848856333102,1,4,1
1316,renault,fluence,1.5-dci,dynamique,2011.4444444444443,11.736077016252437,1,5,1
1317,renault,fluence,1.5-dci,extreme-edition,2012.0,11.774527900858468,1,6,1
1318,renault,fluence,1.5-dci,privilege,2011.4285714285713,11.845827048676645,1,7,1
1319,renault,fluence,1.5-dci,touch,2014.695652173913,11.861825720995196,1,8,1
1320,renault,fluence,1.5-dci,touch-plus,2014.0,11.898194668458823,1,9,1
1321,renault,fluence,1.5-dci,icon,2014.7592592592594,12.042086851929145,1,10,1
1322,renault,fluence,1.6,extreme,2011.0,11.584984944273078,1,1,2
1323,renault,fluence,1.6,privilege,2010.6666666666667,11.695255355062795,1,2,2
1324,renault,fluence,1.6-dci,icon,2012.0,12.111767460549332,1,1,3
1325,renault,laguna,1.5-dci,dynamique,2011.0,11.715874472198905,1,1,1
1326,renault,laguna,1.6,expression,2006.0,11.264476926102367,1,1,2
1327,renault,laguna,1.6,privilege,2002.0,11.385103457032141,1,2,2
1328,renault,laguna,1.8,rxe,2000.0,11.082157933374816,1,1,3
1329,renault,laguna,1.8,privilege,2000.0,11.149096419938578,1,2,3
1330,renault,laguna,1.9-dci,expression,2005.0,11.184435286790631,1,1,4
1331,renault,laguna,1.9-dti,rxe,1999.0,10.714439990727769,1,1,5
1332,renault,laguna,2.0,rxe,1998.0,10.983613347424248,1,1,6
1333,renault,laguna,2.0,rxt,2000.0,11.051260364646469,1,2,6
1334,renault,laguna,2.0,privilege,2003.0,11.308370569092329,1,3,6
1335,renault,laguna,2.0-dci,sport-emotion,2009.0,11.678448377988165,1,1,7
1336,renault,latitude,1.5-dci,executive,2013.0,11.767575435251748,1,1,1
1337,renault,latitude,1.5-dci,privilege,2011.5,11.773741818157141,1,2,1
1338,renault,latitude,1.5-dci,expression,2013.0,11.967061095844954,1,3,1
1339,renault,latitude,2.0-dci,executive,2011.3333333333333,12.128116509451258,1,1,2
1340,renault,megane,1.0-tce,joy,2021.0,12.360941638737165,1,1,1
1341,renault,megane,1.2-tce,touch,2016.5,12.007423338732467,1,1,2
1342,renault,megane,1.3-tce,joy,2020.3333333333333,12.312676775214253,1,1,3
1343,renault,megane,1.3-tce,joy-comfort,2021.0,12.496878583628968,1,2,3
1344,renault,megane,1.3-tce,icon,2020.0,12.60317286530671,1,3,3
1345,renault,megane,1.4,authentique,2005.625,11.319075908962951,1,1,4
1346,renault,megane,1.5-blue-dci,touch,2020.0,12.568981617474362,1,1,5
1347,renault,megane,1.5-blue-dci,joy,2020.3333333333333,12.584512505902088,1,2,5
1348,renault,megane,1.5-blue-dci,icon,2020.0,12.700009452727318,1,3,5
1349,renault,megane,1.5-dci,authentique,2007.7142857142858,11.296024885689746,1,1,6
1350,renault,megane,1.5-dci,sportway,2006.0,11.320565693461432,1,2,6
1351,renault,megane,1.5-dci,expression-plus,2007.25,11.396978556422804,1,3,6
1352,renault,megane,1.5-dci,dynamique,2006.75,11.436324248167805,1,4,6
1353,renault,megane,1.5-dci,exception,2010.0,11.451060699493427,1,5,6
1354,renault,megane,1.5-dci,extreme,2008.6666666666667,11.547231524521877,1,6,6
1355,renault,megane,1.5-dci,business,2012.0,11.561725152903833,1,7,6
1356,renault,megane,1.5-dci,privilege,2009.3125,11.657025096850376,1,8,6
1357,renault,megane,1.5-dci,expression,2010.0,11.74006900564972,1,9,6
1358,renault,megane,1.5-dci,play,2013.0,11.83138646878959,1,10,6
1359,renault,megane,1.5-dci,impressor,2011.2,11.918397239722838,1,11,6
1360,renault,megane,1.5-dci,color-edition,2011.0,11.968773119527583,1,12,6
1361,renault,megane,1.5-dci,gt-line,2013.75,11.998321078833424,1,13,6
